key_id,date,activity_description_,request_by,remarks,kode,value,category_act,venue_act,objek,category,area,type_of_event,status_date,venue_event,year,month,day
5304.0,2023-12-16,preventive maintenance ac di mezzanine 8abcd,,done,mechanical/air_conditioner,1.0,preventive maintenance,mezzanine 8b,maintenance ac,Maintenance,mezzanine,Exhibition,show_day,Hall 8,2023,12,16
5304.0,2023-12-16,preventive maintenance ac di mezzanine 8abcd,,done,mechanical/air_conditioner,1.0,preventive maintenance,mezzanine 8c,maintenance ac,Maintenance,mezzanine,Exhibition,show_day,Hall 8,2023,12,16
5304.0,2023-12-16,preventive maintenance ac di mezzanine 8abcd,,done,mechanical/air_conditioner,1.0,preventive maintenance,mezzanine 8d,maintenance ac,Maintenance,mezzanine,Exhibition,show_day,Hall 8,2023,12,16
5305.0,2023-12-16,penggantian filler fcu di pf convention,,done,mechanical/air_conditioner,1.0,penggantian,pf convention,filler fcu,Repair,pf,Exhibition,show_day,Hall 8,2023,12,16
5659.0,2024-01-20,"setup audio visual di garuda 6-10,garuda 2",,done,audio_visual,1.0,setup,garuda 6,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5659.0,2024-01-20,"setup audio visual di garuda 6-10,garuda 2",,done,audio_visual,1.0,setup,garuda 7,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5659.0,2024-01-20,"setup audio visual di garuda 6-10,garuda 2",,done,audio_visual,1.0,setup,garuda 8,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5659.0,2024-01-20,"setup audio visual di garuda 6-10,garuda 2",,done,audio_visual,1.0,setup,garuda 9,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5659.0,2024-01-20,"setup audio visual di garuda 6-10,garuda 2",,done,audio_visual,1.0,setup,garuda 10,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5659.0,2024-01-20,"setup audio visual di garuda 6-10,garuda 2",,done,audio_visual,1.0,setup,garuda 2,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5660.0,2024-01-20,perbaikan kebocoran roof di hall 10,,done,civil,1.0,perbaikan,hall 10,kebocoran roof,Repair,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5661.0,2024-01-20,pemasangan water-water di hall 9,,done,plumbing,1.0,pemasangan,hall 9,water-water,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5662.0,2024-01-20,pemasangan water-water di hall 10,,done,plumbing,1.0,pemasangan,hall 10,water-water,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5663.0,2024-01-20,"membantu shift ii, pekerjaan ridgid lepas spiral nyangkut",,done,plumbing,1.0,membantu,,"shift ii, pekerjaan ridgid lepas spiral nyangkut",Lainnya,,Meeting,show_day,Sriwijaya hall,2024,1,20
5664.0,2024-01-20,perbaikan list pintu off di hall 1-2,,done,plumbing,1.0,perbaikan,hall 1,list pintu off,Repair,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5664.0,2024-01-20,perbaikan list pintu off di hall 1-2,,done,plumbing,1.0,perbaikan,hall 2,list pintu off,Repair,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5665.0,2024-01-20,monitoring pengisian lpg 4 ton,,done,civil,1.0,monitoring,,pengisian lpg 4 ton,Management and Supervision,,Meeting,show_day,Sriwijaya hall,2024,1,20
5666.0,2024-01-20,pemasangan tangga akses ke roof di hall 9,,done,mechanical/air_conditioner,1.0,pemasangan,hall 9,tangga akses ke roof,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5667.0,2024-01-20,penghubungan power led sementara di hall 9,,done,electrical,1.0,penghubungan,hall 9,power led sementara,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5668.0,2024-01-20,ridgid saluran air kotor ruang baky,,done,electrical,1.0,ridgid,,saluran air kotor ruang baky,Lainnya,,Meeting,show_day,Sriwijaya hall,2024,1,20
5669.0,2024-01-20,logsheet rwt,,done,electrical,1.0,logsheet,,rwt,Lainnya,,Meeting,show_day,Sriwijaya hall,2024,1,20
5670.0,2024-01-20,on power led di hall 9,,done,civil,1.0,on,hall 9,power led,Electrical and Electronics,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,20
5671.0,2024-01-20,logsheet gwt,,done,electrical,1.0,logsheet,,gwt,Lainnya,,Meeting,show_day,Sriwijaya hall,2024,1,20
5672.0,2024-01-21,perbaikan plafom di garuda main hall 1,,done,civil,1.0,perbaikan,garuda main hall 1,plafom,Repair,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5673.0,2024-01-21,penambahan air cp 2 di ruang chiller,,done,plumbing,1.0,penambahan,ruang chiller,air chiller plan 2,Repair,ruang,Meeting,show_day,Sriwijaya hall,2024,1,21
5674.0,2024-01-21,perbaikan mesin dagh shooter bakery yang mati,,done,audio_visual,1.0,perbaikan,,mesin dagh shooter bakery yang mati,Repair,,Meeting,show_day,Sriwijaya hall,2024,1,21
5675.0,2024-01-21,pengecekan motorized value ahv barat-timur di hall 3a,,done,mechanical/air_conditioner,1.0,pengecekan,hall 3a,motorized value ahv barat-timur,Lainnya,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5676.0,2024-01-21,penyambungan power listrik panel sdpre di hall 3b,,done,electrical,1.0,penyambungan,hall 3b,power listrik panel sdpre,Lainnya,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5677.0,2024-01-21,penyambungan power untuk kebutuhan sound sytem di hall 3a,,done,electrical,1.0,penyambungan,hall 3a,power untuk kebutuhan sound sytem,Lainnya,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5678.0,2024-01-21,dismantle kabel legrand di hall 2,,done,electrical,1.0,dismantle,hall 2,kabel legrand,Demolition and Dismantling,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5679.0,2024-01-21,setup event tws di nusantara 2,,done,audio_visual,1.0,setup,nusantara 2,event tws,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5680.0,2024-01-21,setup event tws di nusantara 1,,done,audio_visual,1.0,setup,nusantara 1,event tws,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 1,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 2,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 3,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 4,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 5,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 6,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 7,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 8,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 9,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5681.0,2024-01-21,setup audio visual di garuda 1-10,,done,audio_visual,1.0,setup,garuda 10,audio visual,Assembly and Installation,lainnya,Meeting,show_day,Sriwijaya hall,2024,1,21
5807.0,2024-02-01,setup audio visual di garuda main hall 1,,done,audio_visual,1.0,setup,garuda main hall 1,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5808.0,2024-02-01,penambahan jack audio di garuda main hall 1,,done,audio_visual,1.0,penambahan,garuda main hall 1,jack audio,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5809.0,2024-02-01,setup listrik di snack bar hall 3a,,done,electrical,1.0,setup,snack bar hall 3a,listrik,Assembly and Installation,snack bar,Exhibition,show_day,Hall 3,2024,2,1
5810.0,2024-02-01,pemindahan instalasi listrik ruang kerja reiciling yang baru,,done,electrical,1.0,pemindahan,,instalasi listrik ruang kerja reiciling yang baru,Lainnya,,Exhibition,show_day,Hall 3,2024,2,1
5811.0,2024-02-01,pengecekan power stop kontak  pos menara pantau di hall 10,,done,electrical,1.0,pengecekan,hall 10,power stop kontak  pos menara pantau,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5812.0,2024-02-01,penggantian lampu down light 2 pcs di tw lodok hall 3a,,done,electrical,1.0,penggantian,toilet pria lodock hall 3a,lampu down light 2 pcs,Repair,lodock,Exhibition,show_day,Hall 3,2024,2,1
5813.0,2024-02-01,pemasangan kabel hdmi untuk stand ice di hall 3a,,done,electrical,1.0,pemasangan,hall 3a,kabel hdmi untuk stand ice,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5814.0,2024-02-01,perbaikan plafon koridor belakang ahu 3b di garuda,,done,civil,1.0,perbaikan,garuda,plafon koridor belakang ahu 3b,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5815.0,2024-02-01,perbaikan balu andesit canopy sisi di hall 1 ,,done,civil,1.0,perbaikan,hall 1,balu andesit canopy sisi,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5816.0,2024-02-01,perbaikan hpl partisi di hall 9,,done,civil,1.0,perbaikan,hall 9,hpl partisi,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5817.0,2024-02-01,perbaikan & penggantian engsel pintu di tw lodok hall 3a,,done,civil,1.0,perbaikan,toilet pria lodock hall 3a,& penggantian engsel pintu,Repair,lodock,Exhibition,show_day,Hall 3,2024,2,1
5818.0,2024-02-01,pembongkaran r8 ex sample engineering,,done,civil,1.0,pembongkaran,,r8 ex sample engineering,Demolition and Dismantling,,Exhibition,show_day,Hall 3,2024,2,1
5819.0,2024-02-01,dismantle audio visual di nusantara,,done,audio_visual,1.0,dismantle,nusantara,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5820.0,2024-02-01,perbaikan konblock di hall 3a,,done,civil,1.0,perbaikan,hall 3a,konblock,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5821.0,2024-02-01,perbaikan standing white board banquet yang tripod nya patah,,done,civil,1.0,perbaikan,,standing white board banquet yang tripod nya patah,Repair,,Exhibition,show_day,Hall 3,2024,2,1
5822.0,2024-02-01,perbaikan batu andesit di sisi samping hall 1,,done,civil,1.0,perbaikan,hall 1,batu andesit,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5823.0,2024-02-01,preventive maintenance rice cooking di kitchen,,done,electric_kitchen,1.0,preventive maintenance,kitchen,maintenance rice cooking,Maintenance,lainnya,Exhibition,show_day,Hall 3,2024,2,1
5824.0,2024-02-01,pembuatan tiang untuk parkiran motor,,done,mechanical/air_conditioner,1.0,pembuatan,,tiang untuk parkiran motor,Construction and Building,,Exhibition,show_day,Hall 3,2024,2,1
5825.0,2024-02-01,perbaikan besi gutter lodok yang rusak,,done,mechanical/air_conditioner,1.0,perbaikan,,besi gutter lodok yang rusak,Repair,,Exhibition,show_day,Hall 3,2024,2,1
5826.0,2024-02-02,setup sound system,,done,audio_visual,1.0,setup,,sound system,Assembly and Installation,,Exhibition,show_day,Hall 3,2024,2,2
5827.0,2024-02-02,"perbaikan lampu ornamen di garuda 7a,garuda 8a",,done,electrical,1.0,perbaikan,garuda 7a,lampu ornamen,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5827.0,2024-02-02,"perbaikan lampu ornamen di garuda 7a,garuda 8a",,done,electrical,1.0,perbaikan,garuda 8a,lampu ornamen,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5828.0,2024-02-02,dismantle audio visual di nusantara 1ab,,done,audio_visual,1.0,dismantle,nusantara 1ab,audio visual,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5829.0,2024-02-02,pengecatan lantai cp 3 sisi ch2 di ruang chiller,,done,civil,1.0,pengecatan,ruang chiller,lantai chiller plan 3 sisi ch2,Painting and Coating,ruang,Exhibition,show_day,Hall 3,2024,2,2
5830.0,2024-02-02,pengecatan dinding warna biru di hall 5,,done,civil,1.0,pengecatan,hall 5,dinding warna biru,Painting and Coating,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5831.0,2024-02-02,penyambungan panel timur untuk event pertamina di hall 10,,done,electrical,1.0,penyambungan,hall 10,panel timur untuk event pertamina,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5832.0,2024-02-02,perbaikan pintu toilet wanita cubical no 4 di toilet wanita kalimaya,,done,civil,1.0,perbaikan,toilet wanita kalimaya,pintu toilet wanita cubical no 4,Repair,toilet wanita,Exhibition,show_day,Hall 3,2024,2,2
5833.0,2024-02-02,perbaikan pintu toilet wanita cubical no 2 di toilet wanita kalimaya,,done,civil,1.0,perbaikan,toilet wanita kalimaya,pintu toilet wanita cubical no 2,Repair,toilet wanita,Exhibition,show_day,Hall 3,2024,2,2
5834.0,2024-02-02,preventive maintenance grill di main kitchen,,done,electric_kitchen,1.0,preventive maintenance,main kitchen,maintenance grill,Maintenance,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5835.0,2024-02-02,perbaikan andesit canopy di hall 7 ,,done,civil,1.0,perbaikan,hall 7,andesit canopy,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5836.0,2024-02-02,vacum drain fan coil unit banjir / leveling pipa drain di garuda 7,,done,mechanical/air_conditioner,1.0,vacum,garuda 7,drain fan coil unit banjir / leveling pipa drain,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5837.0,2024-02-02,pemindahan ac spitc ruang reiciving,,done,mechanical/air_conditioner,1.0,pemindahan,,ac spitc ruang reiciving,Lainnya,,Exhibition,show_day,Hall 3,2024,2,2
5838.0,2024-02-02,"perbaikan plapan yang jatuh, penggantian gifsun 3 lembar di hall 5 ",,done,civil,1.0,perbaikan,hall 5,"plapan yang jatuh, penggantian gifsun 3 lembar",Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5839.0,2024-02-02,perbaikan lampu ornamen di hall 1-3a,,done,electrical,1.0,perbaikan,hall 1,lampu ornamen,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5839.0,2024-02-02,perbaikan lampu ornamen di hall 1-3a,,done,electrical,1.0,perbaikan,hall 2,lampu ornamen,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5839.0,2024-02-02,perbaikan lampu ornamen di hall 1-3a,,done,electrical,1.0,perbaikan,hall 3,lampu ornamen,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5839.0,2024-02-02,perbaikan lampu ornamen di hall 1-3a,,done,electrical,1.0,perbaikan,hall 3a,lampu ornamen,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,2
5840.0,2024-02-03,pemasangan ducting exhustan di lodok 3,,done,mechanical/air_conditioner,1.0,pemasangan,lodock hall 3,ducting exhustan,Assembly and Installation,lodock,Exhibition,show_day,Hall 3,2024,2,3
5841.0,2024-02-03,perbaikan ducting yang mau jatuh pintu masuk cp3 di ruang chiller,,done,mechanical/air_conditioner,1.0,perbaikan,ruang chiller,ducting yang mau jatuh pintu masuk chiller plan3,Repair,ruang,Exhibition,show_day,Hall 3,2024,2,3
5842.0,2024-02-03,penambahan mini jack di garuda main hall 2,,done,mechanical/air_conditioner,1.0,penambahan,garuda main hall 2,mini jack,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,3
5843.0,2024-02-03,dismantle au di garuda main hall 1ab,,done,audio_visual,1.0,dismantle,garuda main hall 1ab,au,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 3,2024,2,3
5844.0,2024-02-03,penambahan mini jack di garuda main hall 2,,done,audio_visual,1.0,penambahan,garuda main hall 2,mini jack,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,3
5845.0,2024-02-03,perbaikan lantai bondes dichiller no 7 untuk chiller no 6 di ruang chiller,,done,electrical,1.0,perbaikan,ruang chiller,lantai bondes dichiller no 7 untuk chiller no 6,Repair,ruang,Exhibition,show_day,Hall 3,2024,2,3
5846.0,2024-02-03,set power listrik untuk food truck kanopi di hall 10,,done,electrical,1.0,setup,hall 10,power listrik untuk food truck kanopi,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2024,2,3
5847.0,2024-02-04,perbaikan guter diram las kaki tutup guter di lodok hall 7 ,,done,mechanical/air_conditioner,1.0,perbaikan,lodock hall 7,guter diram las kaki tutup guter,Repair,lodock,Exhibition,show_day,Hall 3,2024,2,4
5848.0,2024-02-04,warmingup diesel pum air colent,,done,mechanical/air_conditioner,1.0,warmingup,,diesel pum air colent,Lainnya,,Exhibition,show_day,Hall 3,2024,2,4
5849.0,2024-02-04,warmingup diesel pum cek ahu,,done,mechanical/air_conditioner,1.0,warmingup,,diesel pum cek ahu,Lainnya,,Exhibition,show_day,Hall 3,2024,2,4
5850.0,2024-02-04,penghubungan power untuk lampu temporary di parkir hall 10,,done,electrical,1.0,penghubungan,parkiran hall 10,power untuk lampu temporary,Assembly and Installation,parkiran,Exhibition,show_day,Hall 3,2024,2,4
5851.0,2024-02-04,pelepasan kriken power 1000 a di hall 3 dan 3a sisi timur,,done,electrical,1.0,pelepasan,hall 3,kriken power 1000 a,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5851.0,2024-02-04,pelepasan kriken power 1000 a di hall 3 dan 3a sisi timur,,done,electrical,1.0,pelepasan,hall 3a,kriken power 1000 a,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5852.0,2024-02-04,perbaikan / pemasangan kembali marnerpilan yang lepas di nusantara 5,,done,civil,1.0,perbaikan,nusantara 5,/ pemasangan kembali marnerpilan yang lepas,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5853.0,2024-02-04,perbaikan dinding shaft ex perbaikan pipa,,done,civil,1.0,perbaikan,,dinding shaft ex perbaikan pipa,Repair,,Exhibition,show_day,Hall 3,2024,2,4
5854.0,2024-02-04,perbaikan door closer pintu di koridor,,done,civil,1.0,perbaikan,koridor,door closer pintu,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5855.0,2024-02-04,pelepasan kriken power 600 a di hall 3 dan 3a sisi timur,,done,electrical,1.0,pelepasan,hall 3,kriken power 600 a,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5855.0,2024-02-04,pelepasan kriken power 600 a di hall 3 dan 3a sisi timur,,done,electrical,1.0,pelepasan,hall 3a,kriken power 600 a,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5856.0,2024-02-04,perbaikan door closer pintu di office iie,,done,civil,1.0,perbaikan,office iie,door closer pintu,Repair,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5857.0,2024-02-04,perbaikan instalasi pipa pembuangan air dimesin ,,done,plumbing,1.0,perbaikan,,instalasi pipa pembuangan air dimesin,Repair,,Exhibition,show_day,Hall 3,2024,2,4
5858.0,2024-02-04,penggantian keran km yang dol tidak bisa ditutup,,done,plumbing,1.0,penggantian,,keran km yang dol tidak bisa ditutup,Repair,,Exhibition,show_day,Hall 3,2024,2,4
5859.0,2024-02-04,setup au di garuda,,done,audio_visual,1.0,setup,garuda,au,Assembly and Installation,lainnya,Exhibition,show_day,Hall 3,2024,2,4
5860.0,2024-02-04,pengambilan out tv dari booth ice di hall 3a,,done,audio_visual,1.0,pengambilan,hall 3a,out tv dari booth ice,Lainnya,lainnya,Exhibition,show_day,Hall 3,2024,2,4
6052.0,2024-02-23,penggantian kontactor ac vrv di mezzanine 2b,,done,electrical,1.0,penggantian,mezzanine 2b,kontactor ac vrv,Repair,mezzanine,Exhibition,show_day,Hall 5,2024,2,23
6053.0,2024-02-23,penggantian mcb boot copi dari 10 ke 16a,,done,electrical,1.0,penggantian,,mcb boot copi dari 10 ke 16a,Repair,,Exhibition,show_day,Hall 5,2024,2,23
6054.0,2024-02-23,perbaikan lampu di garuda room,,done,electrical,1.0,perbaikan,garuda room,lampu,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6055.0,2024-02-23,pemasangan drink corner di hall 7,,done,civil,1.0,pemasangan,hall 7,drink corner,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6056.0,2024-02-23,perbaikan hpl partisi di hall 8,,done,civil,1.0,perbaikan,hall 8,hpl partisi,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6057.0,2024-02-23,perbaikan plafon di perbatasan hall 7-8,,done,civil,1.0,perbaikan,perbatasan hall 7,plafon,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6057.0,2024-02-23,perbaikan plafon di perbatasan hall 7-8,,done,civil,1.0,perbaikan,hall 8,plafon,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6058.0,2024-02-23,pengecatan cover speaker ceiling di hall 8,,done,civil,1.0,pengecatan,hall 8,cover speaker ceiling,Painting and Coating,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6059.0,2024-02-23,setup tempat wudhu di basement hall 10,,done,audio_visual,1.0,setup,basement hall 10,tempat wudhu,Assembly and Installation,basement,Exhibition,show_day,Hall 5,2024,2,23
6060.0,2024-02-23,perbaikan pintu (lepas) di toilet wanita pf hall 2,,done,civil,1.0,perbaikan,toilet wanita pf hall 2,pintu (lepas),Repair,toilet wanita,Exhibition,show_day,Hall 5,2024,2,23
6061.0,2024-02-23,pelepasan keramik kunci pintu double yg rusak di wing hall 1 ,,done,civil,1.0,pelepasan,wing hall 1,keramik kunci pintu double yg rusak,Lainnya,wing,Exhibition,show_day,Hall 5,2024,2,23
6062.0,2024-02-23,perbaikan plapon di koridor belakang wip,,done,civil,1.0,perbaikan,koridor wip,plapon,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6063.0,2024-02-23,penataan partisi r8 di koridor hall 7/8,,done,civil,1.0,penataan,koridor hall 7,partisi r8,Lainnya,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6063.0,2024-02-23,penataan partisi r8 di koridor hall 7/8,,done,civil,1.0,penataan,koridor hall 8,partisi r8,Lainnya,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6064.0,2024-02-23,pemasangan cover spiker di hall 8,,done,audio_visual,1.0,pemasangan,hall 8,cover spiker,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6065.0,2024-02-23,"preventive maintenance ahu di hall 7,8 barat",,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 7,maintenance ahu,Maintenance,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6065.0,2024-02-23,"preventive maintenance ahu di hall 7,8 barat",,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 8,maintenance ahu,Maintenance,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6066.0,2024-02-23,setup tv untuk kegiatan keagamaan meeting di room iie,,done,audio_visual,1.0,setup,room iie,tv untuk kegiatan keagamaan meeting,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6067.0,2024-02-23,preventive maintenance ahu di wing 10,,done,mechanical/air_conditioner,1.0,preventive maintenance,wing 10,maintenance ahu,Maintenance,wing,Exhibition,show_day,Hall 5,2024,2,23
6068.0,2024-02-23,pengecatan pilar parkir di hall 6 basement ,,done,civil,1.0,pengecatan,hall 6 basement,pilar parkir,Painting and Coating,basement,Exhibition,show_day,Hall 5,2024,2,23
6069.0,2024-02-23,setup ellevas pipa drair ac vrv di hall 5c,,done,plumbing,1.0,setup,hall 5c,ellevas pipa drair ac vrv,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,23
6070.0,2024-02-23,pemasangan wastafel di basement hall 7,,done,plumbing,1.0,pemasangan,basement hall 7,wastafel,Assembly and Installation,basement,Exhibition,show_day,Hall 5,2024,2,23
6083.0,2024-02-25,pelepasan instalasi kitchen zink di lodok hall 5,,done,plumbing,1.0,pelepasan,lodock hall 5,instalasi kitchen zink,Lainnya,lodock,Exhibition,show_day,Hall 5,2024,2,25
6084.0,2024-02-25,pemasangan cover audio di hall 7,,done,audio_visual,1.0,pemasangan,hall 7,cover audio,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6085.0,2024-02-25,"setup audio visual di cendana 1,garuda 3,garuda 5ab",,done,audio_visual,1.0,setup,cendana 1,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6085.0,2024-02-25,"setup audio visual di cendana 1,garuda 3,garuda 5ab",,done,audio_visual,1.0,setup,garuda 3,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6085.0,2024-02-25,"setup audio visual di cendana 1,garuda 3,garuda 5ab",,done,audio_visual,1.0,setup,garuda 5a,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6085.0,2024-02-25,"setup audio visual di cendana 1,garuda 3,garuda 5ab",,done,audio_visual,1.0,setup,garuda 5b,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6086.0,2024-02-25,setup audio visual di garuda 1,,done,audio_visual,1.0,setup,garuda 1,audio visual,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6087.0,2024-02-25,perbaikan nampan penggilingan daging di kitchen,,done,electric_kitchen,1.0,perbaikan,kitchen,nampan penggilingan daging,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6088.0,2024-02-25,pemasangan barner di garuda 5a/b,,done,civil,1.0,pemasangan,garuda 5a,barner,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6088.0,2024-02-25,pemasangan barner di garuda 5a/b,,done,civil,1.0,pemasangan,garuda 5b,barner,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6089.0,2024-02-25,perbaikan plint marmer yg lepas ct di mezzanine hall 2,,done,civil,1.0,perbaikan,mezzanine hall 2,plint marmer yg lepas ct,Repair,mezzanine,Exhibition,show_day,Hall 5,2024,2,25
6090.0,2024-02-25,perbaikan karpet yang lepas di hall 3a meeting ,,done,civil,1.0,perbaikan,hall 3a meeting,karpet yang lepas,Repair,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6091.0,2024-02-25,pembongkaran r8 & drink corner di hall 7,,done,civil,1.0,pembongkaran,hall 7,r8 & drink corner,Demolition and Dismantling,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6092.0,2024-02-25,setup booth r8 bca expo di hall 3a,,done,civil,1.0,setup,hall 3a,booth r8 bca expo,Assembly and Installation,lainnya,Exhibition,show_day,Hall 5,2024,2,25
6093.0,2024-02-25,warmingup engine fire fighting,,done,mechanical/air_conditioner,1.0,warmingup,,engine fire fighting,Lainnya,,Exhibition,show_day,Hall 5,2024,2,25
